id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
552,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),2024-12-19 21:25:00,13h 00m,2024-12-20 10:25:00,3.5,630.00,30
553,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,FLY BUS INDIA,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),2024-12-19 19:00:00,12h 00m,2024-12-20 07:00:00,0.0,1574.00,41
554,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Travel hub,Volvo A/C Semi Sleeper (2+2),2024-12-19 18:45:00,12h 30m,2024-12-20 07:15:00,2.7,719.00,32
555,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),2024-12-19 19:00:00,11h 55m,2024-12-20 06:55:00,2.9,919.00,5
556,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Travel hub,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:30:00,15h 00m,2024-12-20 12:30:00,2.5,899.00,14
557,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,DKN HOLIDAYS,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 20:30:00,11h 35m,2024-12-20 08:05:00,0.0,799.00,19
558,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,zingbus Maxx,Volvo 9600 Multi Axle Semi-Sleeper (2+2),2024-12-19 23:00:00,12h 50m,2024-12-20 11:50:00,4.9,1363.00,40
559,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Kashi Bus,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 20:15:00,11h 30m,2024-12-20 07:45:00,4.7,899.00,2
560,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),2024-12-19 20:00:00,12h 00m,2024-12-20 08:00:00,3.8,1094.00,5
561,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),2024-12-19 20:15:00,11h 50m,2024-12-20 08:05:00,3.6,854.00,5
562,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 18:00:00,11h 30m,2024-12-20 05:30:00,4.1,1173.00,4
563,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Northern Travels,Volvo A/C Semi Sleeper (2+2),2024-12-19 20:25:00,11h 00m,2024-12-20 07:25:00,3.7,570.00,12
564,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,JN HOLIDAYS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),2024-12-19 19:30:00,12h 30m,2024-12-20 08:00:00,4.3,719.00,33
565,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 21:15:00,10h 00m,2024-12-20 07:15:00,3.8,2565.00,49
566,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),2024-12-19 20:30:00,12h 00m,2024-12-20 08:30:00,2.6,1099.00,7
567,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Metahills holidays,Scania A/C Semi Sleeper (2+2),2024-12-19 19:30:00,10h 00m,2024-12-20 05:30:00,3.6,856.19,3
568,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Zakir Flights,Volvo A/C Semi Sleeper (2+2),2024-12-19 19:00:00,11h 00m,2024-12-20 06:00:00,3.8,599.00,5
569,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),2024-12-19 23:30:00,11h 20m,2024-12-20 10:50:00,3.8,1169.00,30
570,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Holiday Appeal Private Limited,Volvo A/C Semi Sleeper (2+2),2024-12-19 22:00:00,11h 00m,2024-12-20 09:00:00,3.4,1299.00,39
571,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 23:30:00,11h 00m,2024-12-20 10:30:00,4.8,656.00,41
572,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,PAL Travel Lines,Scania A/C Semi Sleeper (2+2),2024-12-19 21:20:00,13h 10m,2024-12-20 10:30:00,4.2,989.00,13
573,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 23:20:00,11h 30m,2024-12-20 10:50:00,2.9,500.00,25
574,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:00:00,11h 50m,2024-12-20 08:50:00,3.6,700.00,14
575,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:10:00,11h 15m,2024-12-20 08:25:00,2.6,700.00,14
576,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:00:00,14h 15m,2024-12-20 11:15:00,2.0,1619.00,5
577,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,FlixBus,Volvo A/C Semi Sleeper (2+2),2024-12-19 18:00:00,13h 25m,2024-12-20 07:25:00,4.8,1060.71,12
578,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,FlixBus,A/C Seater (2+2),2024-12-19 22:10:00,12h 35m,2024-12-20 10:45:00,4.8,1346.43,11
579,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,FlixBus,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:30:00,12h 55m,2024-12-20 10:25:00,4.8,1561.61,6
580,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,RS YADAV SMART BUS,A/C Semi Sleeper (2+2),2024-12-19 19:55:00,13h 00m,2024-12-20 08:55:00,4.5,474.00,14
581,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,RAO TRAVELS INDIA PVT LTD.,Volvo 9600 A/C Seater (2+2),2024-12-19 18:30:00,15h 00m,2024-12-20 09:30:00,2.5,1499.00,43
582,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,SWAGATAM TOUR HOLIDAY,Volvo A/C Multi-Axle Semi Sleeper (2+2),2024-12-19 20:15:00,12h 15m,2024-12-20 08:30:00,2.4,1549.00,25
583,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,JN HOLIDAYS,Volvo A/C Semi Sleeper (2+2),2024-12-19 22:00:00,12h 30m,2024-12-20 10:30:00,3.6,3600.00,33
584,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 19:30:00,11h 00m,2024-12-20 06:30:00,3.5,1114.00,4
585,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:15:00,12h 00m,2024-12-20 09:15:00,3.5,700.00,14
586,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Maa Chamunda Holidays,Volvo A/C Semi Sleeper (2+2 ),2024-12-19 19:20:00,12h 40m,2024-12-20 08:00:00,3.0,647.00,19
587,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,AG BUS SERVICE,Bharat Benz A/C Seater (2+2),2024-12-19 21:30:00,14h 45m,2024-12-20 12:15:00,3.0,1329.00,49
588,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,ARORA TRAVELS,Volvo A/C Semi Sleeper (2+2),2024-12-19 20:00:00,19h 00m,2024-12-20 15:00:00,2.2,903.81,25
589,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Himgiri Adventure Tour,Volvo A/C (2+2),2024-12-19 21:30:00,12h 30m,2024-12-20 10:00:00,2.2,1199.00,25
590,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 20:30:00,13h 00m,2024-12-20 09:30:00,2.1,999.00,19
591,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Heera Himachal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),2024-12-19 19:30:00,13h 30m,2024-12-20 09:00:00,2.1,1049.00,30
592,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Aadishakti Travels,Bharat Benz A/C Seater (2+2),2024-12-19 23:00:00,13h 45m,2024-12-20 12:45:00,4.5,1800.00,45
593,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Ashok Holidays,Bharat Benz A/C Seater (2+2),2024-12-19 20:30:00,13h 30m,2024-12-20 10:00:00,0.0,1500.00,49
594,Delhi to Manali,https://www.redbus.in/bus-tickets/delhi-to-manali,Yak Holiday Tours,Volvo A/C Semi Sleeper (2+2),2024-12-19 19:00:00,12h 00m,2024-12-20 07:00:00,0.0,997.00,1
595,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 601,Ordinary 3+2 Non AC Seater,2024-12-19 18:30:00,10h 00m,2024-12-20 04:30:00,4.2,580.00,30
596,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 651,Ordinary 3+2 Non AC Seater,2024-12-19 19:40:00,09h 20m,2024-12-20 05:00:00,4.0,580.00,33
597,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 15,Himsuta AC Seater Volvo/Scania 2+2,2024-12-19 20:00:00,08h 30m,2024-12-20 04:30:00,4.0,1068.00,3
598,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,HRTC - 1106,Ordinary 3+2 Non AC Seater,2024-12-19 21:40:00,08h 50m,2024-12-20 06:30:00,4.0,560.00,37
599,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:15:00,08h 00m,2024-12-20 05:15:00,4.8,570.00,4
600,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 20:20:00,09h 10m,2024-12-20 05:30:00,4.6,500.00,12
601,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2),2024-12-19 22:05:00,08h 25m,2024-12-20 06:30:00,4.8,585.00,15
602,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 22:00:00,08h 40m,2024-12-20 06:40:00,4.8,589.00,29
603,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Northern Travels,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:45:00,07h 45m,2024-12-20 05:30:00,4.1,570.00,14
604,Hamirpur (Himachal Pradesh) to Delhi,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 22:20:00,09h 10m,2024-12-20 07:30:00,4.6,500.00,17
605,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 104,A/C Executive (2+3),2024-12-19 18:20:00,03h 01m,2024-12-19 21:21:00,2.8,257.00,38
606,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 210,Ordinary 3+2 Non AC Seater,2024-12-19 19:20:00,02h 55m,2024-12-19 22:15:00,3.9,242.00,37
607,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 188,Ordinary 3+2 Non AC Seater,2024-12-19 19:25:00,03h 01m,2024-12-19 22:26:00,3.9,242.00,37
608,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 153,Himsuta AC Seater Volvo/Scania 2+2,2024-12-19 19:30:00,04h 00m,2024-12-19 23:30:00,3.9,389.00,25
609,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 2040093,Ordinary 3+2 Non AC Seater,2024-12-19 19:40:00,04h 35m,2024-12-20 00:15:00,3.9,242.00,31
610,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 1711,Ordinary 3+2 Non AC Seater,2024-12-19 20:00:00,03h 00m,2024-12-19 23:00:00,3.9,242.00,37
611,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 139,Ordinary 3+2 Non AC Seater,2024-12-19 20:05:00,04h 10m,2024-12-20 00:15:00,3.9,242.00,37
612,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 230,A/C Executive (2+3),2024-12-19 20:20:00,04h 40m,2024-12-20 01:00:00,3.9,257.00,44
613,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 229,Ordinary 3+2 Non AC Seater,2024-12-19 20:40:00,03h 01m,2024-12-19 23:41:00,3.9,242.00,37
614,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 108,A/C Executive (2+3),2024-12-19 21:20:00,03h 01m,2024-12-20 00:21:00,3.5,257.00,20
615,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 1712,Ordinary 3+2 Non AC Seater,2024-12-19 21:30:00,03h 30m,2024-12-20 01:00:00,3.9,242.00,37
616,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 179,Ordinary 3+2 Non AC Seater,2024-12-19 22:00:00,03h 45m,2024-12-20 01:45:00,3.9,242.00,23
617,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 35,Himsuta AC Seater Volvo/Scania 2+2,2024-12-19 22:00:00,03h 10m,2024-12-20 01:10:00,5.0,389.00,29
618,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,HRTC - 136,Ordinary 3+2 Non AC Seater,2024-12-19 22:30:00,03h 40m,2024-12-20 02:10:00,3.9,242.00,27
619,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 20:30:00,03h 15m,2024-12-19 23:45:00,4.7,738.00,18
620,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 20:30:00,02h 55m,2024-12-19 23:25:00,4.7,749.00,21
621,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 20:30:00,02h 30m,2024-12-19 23:00:00,4.9,749.00,21
622,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,FlixBus,AC Seater (2+2),2024-12-19 21:00:00,04h 25m,2024-12-20 01:25:00,3.7,418.75,25
623,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 21:20:00,02h 55m,2024-12-20 00:15:00,4.1,599.00,8
624,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 21:20:00,02h 45m,2024-12-20 00:05:00,4.1,599.00,6
625,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:30:00,03h 25m,2024-12-20 00:55:00,4.1,783.00,2
626,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-12-19 22:00:00,02h 50m,2024-12-20 00:50:00,4.2,666.00,10
627,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 21:30:00,03h 00m,2024-12-20 00:30:00,4.9,456.00,22
628,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),2024-12-19 21:45:00,03h 40m,2024-12-20 01:25:00,3.2,650.00,47
629,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),2024-12-19 22:00:00,03h 45m,2024-12-20 01:45:00,4.7,807.00,23
630,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 22:00:00,03h 00m,2024-12-20 01:00:00,2.6,428.00,21
631,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 20:30:00,02h 40m,2024-12-19 23:10:00,5.0,883.00,19
632,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Here Bus,AC Seater (2+2),2024-12-19 21:00:00,03h 15m,2024-12-20 00:15:00,3.9,2571.43,45
633,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,HRTC - 104,A/C Executive (2+3),2024-12-19 19:31:00,08h 59m,2024-12-20 04:30:00,4.4,529.00,44
634,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,HRTC - 188,Ordinary 3+2 Non AC Seater,2024-12-19 20:36:00,08h 21m,2024-12-20 04:57:00,4.0,409.00,37
635,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,2024-12-19 21:10:00,07h 50m,2024-12-20 05:00:00,4.6,741.00,16
636,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,2024-12-19 22:30:00,07h 30m,2024-12-20 06:00:00,3.9,741.00,9
637,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,HRTC - 108,A/C Executive (2+3),2024-12-19 22:31:00,08h 21m,2024-12-20 06:52:00,4.6,529.00,38
638,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,HRTC - 130,Ordinary 3+2 Non AC Seater,2024-12-19 22:45:00,07h 30m,2024-12-20 06:15:00,4.0,409.00,31
639,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2),2024-12-19 23:00:00,06h 30m,2024-12-20 05:30:00,4.8,783.00,2
640,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 21:50:00,07h 20m,2024-12-20 05:10:00,4.7,738.00,18
641,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 21:30:00,07h 00m,2024-12-20 04:30:00,4.2,849.00,21
642,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),2024-12-19 23:40:00,07h 00m,2024-12-20 06:40:00,4.7,807.00,20
643,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,City Land Travels,Volvo A/C Semi Sleeper (2+2),2024-12-19 23:20:00,05h 40m,2024-12-20 05:00:00,3.5,666.00,10
644,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),2024-12-19 22:25:00,06h 25m,2024-12-20 04:50:00,4.8,599.00,8
645,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),2024-12-19 22:45:00,06h 15m,2024-12-20 05:00:00,3.9,684.00,19
646,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),2024-12-19 23:30:00,05h 35m,2024-12-20 05:05:00,3.2,618.00,47
647,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,FlixBus,AC Seater (2+2),2024-12-19 22:05:00,07h 45m,2024-12-20 05:50:00,3.0,606.25,25
648,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi,Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 23:30:00,06h 50m,2024-12-20 06:20:00,2.6,428.00,23
649,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,HRTC - 573,Himmani Deluxe 2+2 Non AC Seater,2024-12-19 19:40:00,06h 20m,2024-12-20 02:00:00,2.7,503.00,20
650,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,2024-12-19 22:10:00,06h 30m,2024-12-20 04:40:00,3.7,784.00,22
651,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 23:20:00,06h 10m,2024-12-20 05:30:00,4.9,499.00,25
652,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),2024-12-19 23:20:00,06h 05m,2024-12-20 05:25:00,4.2,499.00,26
653,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,VE A/C Semi Sleeper (2+2),2024-12-19 23:50:00,05h 40m,2024-12-20 05:30:00,4.4,400.00,34
654,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 23:59:00,07h 16m,2024-12-20 07:15:00,4.2,494.00,24
655,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),2024-12-19 23:59:00,06h 41m,2024-12-20 06:40:00,3.1,494.00,24
656,Shimla to Dehradun,https://www.redbus.in/bus-tickets/shimla-to-dehradun,HRTC - 153,Himsuta AC Seater Volvo/Scania 2+2,2024-12-19 19:30:00,08h 45m,2024-12-20 04:15:00,4.2,1008.00,25
657,Shimla to Dehradun,https://www.redbus.in/bus-tickets/shimla-to-dehradun,HRTC - 230,A/C Executive (2+3),2024-12-19 20:20:00,09h 10m,2024-12-20 05:30:00,3.8,590.00,42
658,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,HRTC - 554,Ordinary 3+2 Non AC Seater,2024-12-19 20:00:00,07h 00m,2024-12-20 03:00:00,3.6,347.00,37
659,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,HRTC - 568,Ordinary 3+2 Non AC Seater,2024-12-19 21:30:00,07h 30m,2024-12-20 05:00:00,4.4,347.00,39
660,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,HRTC - 580,Ordinary 3+2 Non AC Seater,2024-12-19 22:45:00,07h 15m,2024-12-20 06:00:00,4.3,347.00,37
661,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,HRTC - 576,A/C Executive (2+3),2024-12-19 23:20:00,06h 40m,2024-12-20 06:00:00,3.3,451.00,40
662,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh,AG BUS SERVICE,Bharat Benz A/C Seater (2+2),2024-12-19 21:30:00,07h 15m,2024-12-20 04:45:00,3.0,1329.00,49
663,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 902,Himmani Deluxe 2+2 Non AC Seater,2024-12-19 19:00:00,06h 25m,2024-12-20 01:25:00,3.9,390.00,27
664,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 1134,Ordinary 3+2 Non AC Seater,2024-12-19 19:00:00,05h 40m,2024-12-20 00:40:00,4.4,390.00,38
665,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 951,Ordinary 3+2 Non AC Seater,2024-12-19 19:25:00,05h 20m,2024-12-20 00:45:00,3.9,390.00,23
666,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 904,Ordinary Express Non AC Seater 2+2,2024-12-19 19:35:00,05h 55m,2024-12-20 01:30:00,3.9,433.00,20
667,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 925,A/C Executive (2+3),2024-12-19 19:55:00,06h 05m,2024-12-20 02:00:00,3.9,450.00,44
668,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,2024-12-19 20:15:00,05h 00m,2024-12-20 01:15:00,3.0,748.00,24
669,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,2024-12-19 20:40:00,05h 35m,2024-12-20 02:15:00,3.9,743.00,17
670,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 905,Ordinary 3+2 Non AC Seater,2024-12-19 21:00:00,05h 30m,2024-12-20 02:30:00,3.9,410.00,37
671,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 1152,Ordinary 3+2 Non AC Seater,2024-12-19 21:30:00,05h 30m,2024-12-20 03:00:00,3.1,390.00,37
672,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 1103,A/C Executive (2+3),2024-12-19 21:55:00,05h 05m,2024-12-20 03:00:00,4.6,425.00,41
673,Kangra to Chandigarh,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 927,Ordinary 3+2 Non AC Seater,2024-12-19 22:05:00,06h 05m,2024-12-20 04:10:00,3.9,408.00,33
